show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,month_name,duration_minutes,duration_seasons,primary_country,primary_genre,content_age_at_addition,is_multi_country,is_multi_genre,genre_count,cast_count,era,rating_category
s07116,TV Show,Untitled Series 160,Director 43,"Actor 30, Denzel Washington, Actor 322","United Kingdom, Spain",2012-12-06,1998,TV-MA,3 Seasons,"Talk Shows & Variety, Romantic TV Shows",A single decision ripples through generations in this powerful generational saga.,2012,12,Dec,,3.0,United Kingdom,Talk Shows & Variety,14.0,1,1,2,3,1990s,Adults
s07117,Movie,Untitled Film 3658,Director 167,"Actor 402, Actor 177, Actor 43",Italy,2021-02-12,2007,R,163 min,"Comedies, Classic Movies",A young entrepreneur bets everything on a revolutionary idea that could change the world.,2021,2,Feb,163.0,,Italy,Comedies,14.0,0,1,2,3,2000s,Adults
s07118,Movie,Untitled Film 1898,Director 144,"Actor 117, Actor 237, Actor 86",United States,2009-05-22,1957,TV-MA,73 min,"Documentaries, Dramas",A gripping story of survival and redemption set against breathtaking landscapes.,2009,5,May,73.0,,United States,Documentaries,52.0,0,1,2,3,Pre-1980s,Adults
s07119,Movie,Untitled Film 5146,Director 75,"Actor 338, Actor 61, Actor 400, Actor 395, Actor 302, Actor 321, Actor 387",United States,2014-08-29,1988,PG-13,194 min,Action & Adventure,A young entrepreneur bets everything on a revolutionary idea that could change the world.,2014,8,Aug,194.0,,United States,Action & Adventure,26.0,0,0,1,7,1980s,Teens
s07120,Movie,Untitled Film 5416,Cathy Garcia-Molina,"Actor 243, Actor 43, Actor 251",India,2019-06-07,1994,PG-13,174 min,Dramas,"Secrets buried for decades resurface, threatening to destroy everything.",2019,6,Jun,174.0,,India,Dramas,25.0,0,0,1,3,1990s,Teens
s07121,Movie,Untitled Film 5610,Director 6,"Actor 288, Actor 327, Actor 470",Australia,2008-10-31,2012,R,141 min,"Thrillers, Cult Movies","In a world on the brink of collapse, one person holds the key to salvation.",2008,10,Oct,141.0,,Australia,Thrillers,0.0,0,1,2,3,2010s,Adults
s07122,Movie,Untitled Film 702,Director 3,"Actor 204, Actor 461, Actor 262","United States, United Kingdom",2012-05-01,1999,TV-MA,127 min,"Comedies, Children & Family Movies",A gripping story of survival and redemption set against breathtaking landscapes.,2012,5,May,127.0,,United States,Comedies,13.0,1,1,2,3,1990s,Adults
s07123,TV Show,Untitled Series 1612,Director 59,"Actor 363, Cate Blanchett, Actor 441, Penelope Cruz, Actor 67",United States,2016-05-06,1957,TV-MA,3 Seasons,"Talk Shows & Variety, TV Thrillers",An unlikely friendship forms between two strangers in extraordinary circumstances.,2016,5,May,,3.0,United States,Talk Shows & Variety,59.0,0,1,2,5,Pre-1980s,Adults
s07124,TV Show,Untitled Series 2014,Director 60,"Actor 239, Park Shin-hye, Actor 365, Song Joong-ki, Actor 75",Germany,2020-12-23,1969,TV-MA,1 Season,Crime TV Shows,"When the rules no longer apply, how far will you go to protect what you love?",2020,12,Dec,,1.0,Germany,Crime TV Shows,51.0,0,0,1,5,Pre-1980s,Adults
s07125,Movie,Untitled Film 3780,Director 181,"Actor 108, Actor 86, Actor 451, Actor 5, Actor 38, Actor 396, Actor 208",Germany,2012-01-31,2007,PG-13,111 min,"Stand-Up Comedy, Cult Movies",A single decision ripples through generations in this powerful generational saga.,2012,1,Jan,111.0,,Germany,Stand-Up Comedy,5.0,0,1,2,7,2000s,Teens
s07126,Movie,Untitled Film 5913,Director 85,"Actor 392, Actor 437, Actor 407, Actor 417, Actor 466, Actor 134, Actor 474",Philippines,2014-10-05,1966,TV-PG,73 min,Independent Movies,Ancient myths intertwine with modern life in this visually stunning epic.,2014,10,Oct,73.0,,Philippines,Independent Movies,48.0,0,0,1,7,Pre-1980s,Teens
s07127,TV Show,Untitled Series 861,Director 67,"Actor 77, Actor 149, Actor 408, Actor 166, Actor 132",United States,2018-12-27,1980,TV-PG,1 Season,"TV Comedies, TV Thrillers",An unlikely friendship forms between two strangers in extraordinary circumstances.,2018,12,Dec,,1.0,United States,TV Comedies,38.0,0,1,2,5,1980s,Teens
s07128,Movie,Untitled Film 3176,Ridley Scott,"Actor 211, Actor 330, Actor 481, Actor 410, Actor 10",India,2020-04-26,1984,TV-MA,141 min,"Sci-Fi & Fantasy, Children & Family Movies","When the rules no longer apply, how far will you go to protect what you love?",2020,4,Apr,141.0,,India,Sci-Fi & Fantasy,36.0,0,1,2,5,1980s,Adults
s07129,TV Show,Untitled Series 268,Director 80,"Actor 478, Actor 391, Actor 70","India, Italy",2020-03-12,1998,TV-MA,1 Season,"Talk Shows & Variety, TV Mysteries, Kids' TV",A young entrepreneur bets everything on a revolutionary idea that could change the world.,2020,3,Mar,,1.0,India,Talk Shows & Variety,22.0,1,1,3,3,1990s,Adults
s07130,Movie,Untitled Film 1052,Director 1,Unknown,Japan,2008-04-15,1994,R,139 min,"Classic Movies, Dramas",Ancient myths intertwine with modern life in this visually stunning epic.,2008,4,Apr,139.0,,Japan,Classic Movies,14.0,0,1,2,0,1990s,Adults
s07131,Movie,Untitled Film 5859,Director 44,"Actor 348, Actor 466, Actor 160, Actor 164, Actor 458, Actor 337, Actor 148",Brazil,2018-04-27,1985,PG-13,125 min,"Documentaries, Stand-Up Comedy",An unlikely friendship forms between two strangers in extraordinary circumstances.,2018,4,Apr,125.0,,Brazil,Documentaries,33.0,0,1,2,7,1980s,Teens
s07132,Movie,Untitled Film 381,Director 11,"Actor 472, Actor 212, Actor 457, Actor 104, Anupam Kher",Australia,2011-08-24,1987,R,162 min,"Cult Movies, Documentaries, Thrillers",A single decision ripples through generations in this powerful generational saga.,2011,8,Aug,162.0,,Australia,Cult Movies,24.0,0,1,3,5,1980s,Adults
s07133,Movie,Untitled Film 3758,Jay Karas,"Actor 67, Actor 365, Actor 323",India,2021-06-18,1988,R,155 min,Children & Family Movies,A single decision ripples through generations in this powerful generational saga.,2021,6,Jun,155.0,,India,Children & Family Movies,33.0,0,0,1,3,1980s,Adults
s07134,Movie,Untitled Film 2262,Director 28,"Actor 381, Actor 173, Actor 240, Actor 74, Actor 275, Actor 464, Shah Rukh Khan",United States,2015-06-30,1975,NR,150 min,"Romantic Movies, Stand-Up Comedy","In a world on the brink of collapse, one person holds the key to salvation.",2015,6,Jun,150.0,,United States,Romantic Movies,40.0,0,1,2,7,Pre-1980s,Adults
s07135,Movie,Untitled Film 2194,Unknown,"Actor 11, Actor 435, Actor 225, Actor 403, Actor 346, Actor 145, Actor 256",China,2008-06-11,1984,PG-13,197 min,Action & Adventure,An unlikely friendship forms between two strangers in extraordinary circumstances.,2008,6,Jun,197.0,,China,Action & Adventure,24.0,0,0,1,7,1980s,Teens
s07136,Movie,Untitled Film 879,Director 15,"Actor 327, Haruka Ayase, Actor 401, Actor 461, Actor 425, Actor 310, Actor 358",United States,2012-02-06,2020,TV-MA,162 min,"Dramas, Romantic Movies, Thrillers","Secrets buried for decades resurface, threatening to destroy everything.",2012,2,Feb,162.0,,United States,Dramas,0.0,0,1,3,7,2020s,Adults
s07137,Movie,Untitled Film 5471,Director 136,"Actor 15, Denzel Washington, Actor 132, Javier Bardem, Actor 420",United States,2015-01-24,1967,TV-PG,125 min,Faith & Spirituality,A gripping story of survival and redemption set against breathtaking landscapes.,2015,1,Jan,125.0,,United States,Faith & Spirituality,48.0,0,0,1,5,Pre-1980s,Teens
s07138,Movie,Untitled Film 2613,Director 99,"Actor 247, Actor 31, Actor 39, Actor 160, Actor 73, Actor 335, Actor 84",Italy,2008-03-25,1979,TV-MA,197 min,Sports Movies,A detective must race against time to solve a series of mysterious disappearances.,2008,3,Mar,197.0,,Italy,Sports Movies,29.0,0,0,1,7,Pre-1980s,Adults
s07139,Movie,Untitled Film 1118,Director 45,"Actor 307, Actor 327, Actor 4, Actor 304, Actor 496, Actor 149, Actor 296",United States,2012-08-22,1980,R,149 min,Sports Movies,Ancient myths intertwine with modern life in this visually stunning epic.,2012,8,Aug,149.0,,United States,Sports Movies,32.0,0,0,1,7,1980s,Adults
s07140,TV Show,Untitled Series 1105,Unknown,"Actor 425, Actor 232, Actor 43",Germany,2015-10-11,1964,TV-PG,1 Season,TV Horror,A detective must race against time to solve a series of mysterious disappearances.,2015,10,Oct,,1.0,Germany,TV Horror,51.0,0,0,1,3,Pre-1980s,Teens
s07141,Movie,Untitled Film 3317,Director 180,"Actor 110, Actor 119, Actor 44, Actor 485, Actor 367, Actor 227, Actor 96",India,2016-09-10,1965,TV-MA,157 min,Dramas,An unlikely friendship forms between two strangers in extraordinary circumstances.,2016,9,Sep,157.0,,India,Dramas,51.0,0,0,1,7,Pre-1980s,Adults
s07142,Movie,Untitled Film 1088,Director 196,"Actor 201, Actor 476, Actor 121, Actor 32, Actor 338",United States,2016-12-06,1975,R,171 min,"Stand-Up Comedy, Sports Movies, Cult Movies","In a world on the brink of collapse, one person holds the key to salvation.",2016,12,Dec,171.0,,United States,Stand-Up Comedy,41.0,0,1,3,5,Pre-1980s,Adults
s07143,Movie,Untitled Film 1577,Unknown,"Actor 121, Actor 171, Actor 322, Actor 333, Actor 154","Thailand, Turkey",2017-05-28,2020,TV-MA,85 min,"Classic Movies, Action & Adventure",An unlikely friendship forms between two strangers in extraordinary circumstances.,2017,5,May,85.0,,Thailand,Classic Movies,0.0,1,1,2,5,2020s,Adults
s07144,Movie,Untitled Film 3874,Director 136,"Actor 155, Actor 462, Actor 130, Actor 79, Takuya Kimura","India, Brazil",2018-05-24,2011,R,119 min,"Stand-Up Comedy, Horror Movies",A gripping story of survival and redemption set against breathtaking landscapes.,2018,5,May,119.0,,India,Stand-Up Comedy,7.0,1,1,2,5,2010s,Adults
s07145,Movie,Untitled Film 4969,Director 98,"Actor 104, Actor 490, Actor 64, Actor 418, Actor 289",United States,2010-01-07,2007,PG-13,194 min,"Classic Movies, Anime Features","When the rules no longer apply, how far will you go to protect what you love?",2010,1,Jan,194.0,,United States,Classic Movies,3.0,0,1,2,5,2000s,Teens
s07146,TV Show,Untitled Series 377,Director 89,"Actor 246, Actor 395, Actor 130, Actor 16, Actor 311, Actor 41, Actor 487",United States,2019-07-19,1955,TV-MA,4 Seasons,"TV Action & Adventure, Docuseries, TV Mysteries","Love, loss, and laughter collide in this heartwarming family drama.",2019,7,Jul,,4.0,United States,TV Action & Adventure,64.0,0,1,3,7,Pre-1980s,Adults
s07147,Movie,Untitled Film 5042,Patty Jenkins,"Actor 428, Actor 71, Actor 239",United States,2012-09-05,2007,TV-MA,168 min,"Sci-Fi & Fantasy, Faith & Spirituality, LGBTQ Movies",A single decision ripples through generations in this powerful generational saga.,2012,9,Sep,168.0,,United States,Sci-Fi & Fantasy,5.0,0,1,3,3,2000s,Adults
s07148,Movie,Untitled Film 932,Director 162,"Actor 81, Actor 215, Actor 29, Actor 442, Actor 221",India,2017-05-28,2005,NR,74 min,"Music & Musicals, Action & Adventure",A detective must race against time to solve a series of mysterious disappearances.,2017,5,May,74.0,,India,Music & Musicals,12.0,0,1,2,5,2000s,Adults
s07149,TV Show,Untitled Series 243,Director 149,"Amitabh Bachchan, Actor 133, Actor 58, Actor 395, Actor 260",United Kingdom,2013-09-09,1976,TV-14,2 Seasons,Korean TV Shows,"Secrets buried for decades resurface, threatening to destroy everything.",2013,9,Sep,,2.0,United Kingdom,Korean TV Shows,37.0,0,0,1,5,Pre-1980s,Teens
s07150,Movie,Untitled Film 2655,Director 83,"Actor 9, Actor 7, Actor 387",India,2008-01-24,1969,TV-MA,96 min,Sports Movies,Ancient myths intertwine with modern life in this visually stunning epic.,2008,1,Jan,96.0,,India,Sports Movies,39.0,0,0,1,3,Pre-1980s,Adults
s07151,TV Show,Untitled Series 587,Director 127,"Actor 324, Actor 469, Actor 335, Actor 220, Actor 330, Actor 422, Actor 480",United States,2016-08-09,2005,TV-MA,3 Seasons,"Classic & Cult TV, TV Thrillers","Love, loss, and laughter collide in this heartwarming family drama.",2016,8,Aug,,3.0,United States,Classic & Cult TV,11.0,0,1,2,7,2000s,Adults
s07152,TV Show,Too Hot to Handle,Director 165,"Actor 307, Actor 261, Actor 38",South Korea,2010-08-02,1982,TV-MA,2 Seasons,"British TV Shows, TV Mysteries",Ancient myths intertwine with modern life in this visually stunning epic.,2010,8,Aug,,2.0,South Korea,British TV Shows,28.0,0,1,2,3,1980s,Adults
s07153,TV Show,Untitled Series 365,Director 57,"Actor 281, Actor 265, Actor 29",United Kingdom,2011-08-16,1980,TV-PG,1 Season,"Romantic TV Shows, TV Sci-Fi & Fantasy",A young entrepreneur bets everything on a revolutionary idea that could change the world.,2011,8,Aug,,1.0,United Kingdom,Romantic TV Shows,31.0,0,1,2,3,1980s,Teens
s07154,Movie,Untitled Film 5250,Director 54,"Actor 346, Actor 465, Actor 134, Actor 4, Actor 261",Australia,2011-11-27,2012,TV-PG,185 min,Documentaries,A detective must race against time to solve a series of mysterious disappearances.,2011,11,Nov,185.0,,Australia,Documentaries,0.0,0,0,1,5,2010s,Teens
s07155,Movie,Untitled Film 5170,Director 43,"Actor 405, Actor 392, Actor 261",United States,2020-10-09,2014,NR,178 min,"Classic Movies, Documentaries",An unlikely friendship forms between two strangers in extraordinary circumstances.,2020,10,Oct,178.0,,United States,Classic Movies,6.0,0,1,2,3,2010s,Adults
s07156,TV Show,Untitled Series 1085,Director 71,"Actor 491, Actor 131, Actor 281, Actor 220, Actor 396, Actor 76, Actor 26",United States,2020-10-14,1984,TV-PG,5 Seasons,"Kids' TV, Talk Shows & Variety, British TV Shows","When the rules no longer apply, how far will you go to protect what you love?",2020,10,Oct,,5.0,United States,Kids' TV,36.0,0,1,3,7,1980s,Teens
s07157,Movie,Untitled Film 1776,Director 129,"Actor 458, Actor 251, Actor 476, Actor 346, Actor 429",United Kingdom,2012-03-14,1998,PG-13,199 min,"Thrillers, Action & Adventure, Documentaries","Love, loss, and laughter collide in this heartwarming family drama.",2012,3,Mar,199.0,,United Kingdom,Thrillers,14.0,0,1,3,5,1990s,Teens
s07158,Movie,Untitled Film 4506,Director 72,"Actor 292, Actor 152, Actor 43, Actor 6, Actor 64",Spain,2014-04-23,1986,NR,131 min,"Sports Movies, Music & Musicals","Love, loss, and laughter collide in this heartwarming family drama.",2014,4,Apr,131.0,,Spain,Sports Movies,28.0,0,1,2,5,1980s,Adults
s07159,TV Show,Untitled Series 926,Director 80,"Actor 166, Actor 311, Actor 333, Actor 442, Actor 28, Actor 359, Actor 456",Brazil,2016-03-17,1979,TV-G,1 Season,"Kids' TV, TV Dramas",A single decision ripples through generations in this powerful generational saga.,2016,3,Mar,,1.0,Brazil,Kids' TV,37.0,0,1,2,7,Pre-1980s,Kids
s07160,Movie,Untitled Film 6000,Director 196,"Actor 80, Actor 422, Actor 55",United Kingdom,2011-04-10,2009,TV-MA,70 min,"Independent Movies, Dramas",A single decision ripples through generations in this powerful generational saga.,2011,4,Apr,70.0,,United Kingdom,Independent Movies,2.0,0,1,2,3,2000s,Adults
s07161,Movie,Untitled Film 2688,Director 87,"Actor 128, Actor 17, Actor 148, Actor 166, Actor 417","Turkey, Argentina",2021-09-23,1996,PG-13,145 min,Music & Musicals,A single decision ripples through generations in this powerful generational saga.,2021,9,Sep,145.0,,Turkey,Music & Musicals,25.0,1,0,1,5,1990s,Teens
s07162,TV Show,Untitled Series 118,Director 77,"Actor 319, Actor 17, Actor 114, Actor 266, Actor 419, Actor 193, Actor 218","Canada, Australia",2012-07-10,2010,NR,1 Season,"Teen TV Shows, TV Thrillers","In a world on the brink of collapse, one person holds the key to salvation.",2012,7,Jul,,1.0,Canada,Teen TV Shows,2.0,1,1,2,7,2010s,Adults
s07163,Movie,Untitled Film 3023,Director 95,"Actor 289, Actor 76, Actor 69","United States, Mexico",2009-02-07,2004,PG-13,180 min,"Horror Movies, Classic Movies, Cult Movies","Love, loss, and laughter collide in this heartwarming family drama.",2009,2,Feb,180.0,,United States,Horror Movies,5.0,1,1,3,3,2000s,Teens
s07164,Movie,Untitled Film 708,Director 22,"Actor 226, Actor 397, Actor 2",India,2013-05-09,2004,R,96 min,"Stand-Up Comedy, Thrillers","Love, loss, and laughter collide in this heartwarming family drama.",2013,5,May,96.0,,India,Stand-Up Comedy,9.0,0,1,2,3,2000s,Adults
s07165,Movie,Untitled Film 6336,Director 69,"Actor 436, Actor 83, Actor 101",United States,2019-03-08,1950,PG,139 min,"Sci-Fi & Fantasy, Independent Movies, Sports Movies","Love, loss, and laughter collide in this heartwarming family drama.",2019,3,Mar,139.0,,United States,Sci-Fi & Fantasy,69.0,0,1,3,3,Pre-1980s,Teens
s07166,Movie,Untitled Film 493,Unknown,"Actor 5, Actor 374, Actor 107",United States,2015-12-05,1962,R,113 min,"Anime Features, Sci-Fi & Fantasy",A gripping story of survival and redemption set against breathtaking landscapes.,2015,12,Dec,113.0,,United States,Anime Features,53.0,0,1,2,3,Pre-1980s,Adults
s07167,Movie,Untitled Film 5677,Director 166,"Actor 473, Actor 279, Actor 103",Mexico,2012-07-10,1994,TV-MA,88 min,"Action & Adventure, Sports Movies",A single decision ripples through generations in this powerful generational saga.,2012,7,Jul,88.0,,Mexico,Action & Adventure,18.0,0,1,2,3,1990s,Adults
s07168,TV Show,Untitled Series 2189,Director 105,"Actor 89, Actor 205, Actor 479, Actor 367, Actor 289",France,2018-12-24,1966,TV-Y,1 Season,"Kids' TV, TV Action & Adventure, Korean TV Shows",A detective must race against time to solve a series of mysterious disappearances.,2018,12,Dec,,1.0,France,Kids' TV,52.0,0,1,3,5,Pre-1980s,Kids
s07169,Movie,Untitled Film 2163,Director 145,"Actor 289, Actor 177, Actor 141",United Kingdom,2019-08-08,1984,R,129 min,"Sports Movies, Thrillers, Horror Movies",A single decision ripples through generations in this powerful generational saga.,2019,8,Aug,129.0,,United Kingdom,Sports Movies,35.0,0,1,3,3,1980s,Adults
s07170,TV Show,Untitled Series 809,Director 53,"Actor 202, Actor 426, Actor 330, Actor 348, Actor 46",Japan,2011-06-26,1975,TV-14,3 Seasons,"Anime Series, Spanish-Language TV Shows",A young entrepreneur bets everything on a revolutionary idea that could change the world.,2011,6,Jun,,3.0,Japan,Anime Series,36.0,0,1,2,5,Pre-1980s,Teens
s07171,Movie,Untitled Film 3378,Director 23,"Actor 268, Actor 79, Actor 394, Actor 41, Actor 406",United States,2015-09-22,1987,G,86 min,Action & Adventure,A detective must race against time to solve a series of mysterious disappearances.,2015,9,Sep,86.0,,United States,Action & Adventure,28.0,0,0,1,5,1980s,Kids
